datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/11/2025 12:00:00 AM,1/10/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3624.408,False
1/11/2025 1:00:00 AM,1/10/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3529.477,False
1/11/2025 2:00:00 AM,1/10/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3423.711,False
1/11/2025 3:00:00 AM,1/10/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3257.229,False
1/11/2025 4:00:00 AM,1/10/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3189.225,False
1/11/2025 5:00:00 AM,1/11/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3095.167,False
1/11/2025 6:00:00 AM,1/11/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3060.398,False
1/11/2025 7:00:00 AM,1/11/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3007.409,False
1/11/2025 8:00:00 AM,1/11/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2991.926,False
1/11/2025 9:00:00 AM,1/11/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2972.158,False
1/11/2025 10:00:00 AM,1/11/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3001.189,False
1/11/2025 11:00:00 AM,1/11/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3133.302,False
1/11/2025 12:00:00 PM,1/11/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3246.283,False
1/11/2025 1:00:00 PM,1/11/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3382.070,False
1/11/2025 2:00:00 PM,1/11/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3389.319,False
1/11/2025 3:00:00 PM,1/11/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3339.930,False
1/11/2025 4:00:00 PM,1/11/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3310.515,False
1/11/2025 5:00:00 PM,1/11/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3296.076,False
1/11/2025 6:00:00 PM,1/11/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3197.083,False
1/11/2025 7:00:00 PM,1/11/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3184.643,False
1/11/2025 8:00:00 PM,1/11/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3216.279,False
1/11/2025 9:00:00 PM,1/11/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3282.762,False
1/11/2025 10:00:00 PM,1/11/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3461.689,False
1/11/2025 11:00:00 PM,1/11/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3506.104,False
1/12/2025 12:00:00 AM,1/11/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3489.100,False
1/12/2025 1:00:00 AM,1/11/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3443.648,False
1/12/2025 2:00:00 AM,1/11/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3358.449,False
1/12/2025 3:00:00 AM,1/11/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3250.117,False
1/12/2025 4:00:00 AM,1/11/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3124.555,False
1/12/2025 5:00:00 AM,1/12/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3005.156,False
1/12/2025 6:00:00 AM,1/12/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2932.425,False
1/12/2025 7:00:00 AM,1/12/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2912.365,False
1/12/2025 8:00:00 AM,1/12/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2893.681,False
1/12/2025 9:00:00 AM,1/12/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2968.933,False
1/12/2025 10:00:00 AM,1/12/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3006.889,False
1/12/2025 11:00:00 AM,1/12/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3066.396,False
1/12/2025 12:00:00 PM,1/12/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3210.985,False
1/12/2025 1:00:00 PM,1/12/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3234.153,False
1/12/2025 2:00:00 PM,1/12/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3158.180,False
1/12/2025 3:00:00 PM,1/12/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3084.646,False
1/12/2025 4:00:00 PM,1/12/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2988.148,False
1/12/2025 5:00:00 PM,1/12/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2942.737,False
1/12/2025 6:00:00 PM,1/12/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2900.959,False
1/12/2025 7:00:00 PM,1/12/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2877.388,False
1/12/2025 8:00:00 PM,1/12/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2911.862,False
1/12/2025 9:00:00 PM,1/12/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3030.552,False
1/12/2025 10:00:00 PM,1/12/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3244.335,False
1/12/2025 11:00:00 PM,1/12/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3344.656,False
1/13/2025 12:00:00 AM,1/12/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3351.787,False
1/13/2025 1:00:00 AM,1/12/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3364.779,False
1/13/2025 2:00:00 AM,1/12/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3297.194,False
1/13/2025 3:00:00 AM,1/12/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3164.878,False
1/13/2025 4:00:00 AM,1/12/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3006.606,False
1/13/2025 5:00:00 AM,1/13/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2875.823,False
1/13/2025 6:00:00 AM,1/13/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2801.034,False
1/13/2025 7:00:00 AM,1/13/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2799.567,False
1/13/2025 8:00:00 AM,1/13/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2862.278,False
1/13/2025 9:00:00 AM,1/13/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3017.601,False
1/13/2025 10:00:00 AM,1/13/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3249.807,False
1/13/2025 11:00:00 AM,1/13/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3602.072,False
1/13/2025 12:00:00 PM,1/13/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3789.927,False
1/13/2025 1:00:00 PM,1/13/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3789.220,False
1/13/2025 2:00:00 PM,1/13/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3659.940,False
1/13/2025 3:00:00 PM,1/13/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3579.919,False
1/13/2025 4:00:00 PM,1/13/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3507.979,False
1/13/2025 5:00:00 PM,1/13/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3256.651,False
1/13/2025 6:00:00 PM,1/13/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3139.885,False
1/13/2025 7:00:00 PM,1/13/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3086.559,False
1/13/2025 8:00:00 PM,1/13/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3103.177,False
1/13/2025 9:00:00 PM,1/13/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3199.467,False
1/13/2025 10:00:00 PM,1/13/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3378.338,False
1/13/2025 11:00:00 PM,1/13/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3392.940,False
1/14/2025 12:00:00 AM,1/13/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3338.614,False
1/14/2025 1:00:00 AM,1/13/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3268.884,False
1/14/2025 2:00:00 AM,1/13/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3177.296,False
1/14/2025 3:00:00 AM,1/13/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3040.314,False
1/14/2025 4:00:00 AM,1/13/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2875.609,False
1/14/2025 5:00:00 AM,1/14/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2795.134,False
1/14/2025 6:00:00 AM,1/14/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2760.938,False
1/14/2025 7:00:00 AM,1/14/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2761.485,False
1/14/2025 8:00:00 AM,1/14/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2782.145,False
1/14/2025 9:00:00 AM,1/14/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2941.807,False
1/14/2025 10:00:00 AM,1/14/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3246.238,False
1/14/2025 11:00:00 AM,1/14/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3606.103,False
1/14/2025 12:00:00 PM,1/14/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3825.301,False
1/14/2025 1:00:00 PM,1/14/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3802.009,False
1/14/2025 2:00:00 PM,1/14/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3661.954,False
1/14/2025 3:00:00 PM,1/14/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3504.247,False
1/14/2025 4:00:00 PM,1/14/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3388.006,False
1/14/2025 5:00:00 PM,1/14/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3348.067,False
1/14/2025 6:00:00 PM,1/14/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3286.127,False
1/14/2025 7:00:00 PM,1/14/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3244.409,False
1/14/2025 8:00:00 PM,1/14/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3284.824,False
1/14/2025 9:00:00 PM,1/14/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3458.758,False
1/14/2025 10:00:00 PM,1/14/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3620.036,False
1/14/2025 11:00:00 PM,1/14/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3618.471,False
1/15/2025 12:00:00 AM,1/14/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3600.717,False
1/15/2025 1:00:00 AM,1/14/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3536.525,False
1/15/2025 2:00:00 AM,1/14/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3498.675,False
1/15/2025 3:00:00 AM,1/14/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3384.950,False
1/15/2025 4:00:00 AM,1/14/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3246.976,False
1/15/2025 5:00:00 AM,1/15/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3197.746,False
1/15/2025 6:00:00 AM,1/15/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3135.647,False
1/15/2025 7:00:00 AM,1/15/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3166.527,False
1/15/2025 8:00:00 AM,1/15/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3189.970,False
1/15/2025 9:00:00 AM,1/15/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3332.372,False
1/15/2025 10:00:00 AM,1/15/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3577.404,False
1/15/2025 11:00:00 AM,1/15/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3889.436,False
1/15/2025 12:00:00 PM,1/15/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,4147.103,False
1/15/2025 1:00:00 PM,1/15/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,4088.451,False
1/15/2025 2:00:00 PM,1/15/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3893.569,False
1/15/2025 3:00:00 PM,1/15/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3761.496,False
1/15/2025 4:00:00 PM,1/15/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3596.645,False
1/15/2025 5:00:00 PM,1/15/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3541.038,False
1/15/2025 6:00:00 PM,1/15/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3445.053,False
1/15/2025 7:00:00 PM,1/15/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3458.167,False
1/15/2025 8:00:00 PM,1/15/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3496.798,False
1/15/2025 9:00:00 PM,1/15/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3704.772,False
1/15/2025 10:00:00 PM,1/15/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3886.939,False
1/15/2025 11:00:00 PM,1/15/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3919.470,False
1/16/2025 12:00:00 AM,1/15/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3878.862,False
1/16/2025 1:00:00 AM,1/15/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3819.056,False
1/16/2025 2:00:00 AM,1/15/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3729.396,False
1/16/2025 3:00:00 AM,1/15/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3564.321,False
1/16/2025 4:00:00 AM,1/15/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3484.864,False
1/16/2025 5:00:00 AM,1/16/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3347.514,False
1/16/2025 6:00:00 AM,1/16/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3297.759,False
1/16/2025 7:00:00 AM,1/16/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3305.654,False
1/16/2025 8:00:00 AM,1/16/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3355.141,False
1/16/2025 9:00:00 AM,1/16/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3482.419,False
1/16/2025 10:00:00 AM,1/16/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3766.936,False
1/16/2025 11:00:00 AM,1/16/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,4071.447,False
1/16/2025 12:00:00 PM,1/16/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,4192.208,False
1/16/2025 1:00:00 PM,1/16/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,4220.557,False
1/16/2025 2:00:00 PM,1/16/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,4179.489,False
1/16/2025 3:00:00 PM,1/16/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,4062.257,False
1/16/2025 4:00:00 PM,1/16/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3902.388,False
1/16/2025 5:00:00 PM,1/16/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3801.000,False
1/16/2025 6:00:00 PM,1/16/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3774.513,False
1/16/2025 7:00:00 PM,1/16/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3685.044,False
1/16/2025 8:00:00 PM,1/16/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3553.770,False
1/16/2025 9:00:00 PM,1/16/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3663.097,False
1/16/2025 10:00:00 PM,1/16/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3770.835,False
1/16/2025 11:00:00 PM,1/16/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3722.114,False
1/17/2025 12:00:00 AM,1/16/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3639.950,False
1/17/2025 1:00:00 AM,1/16/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3575.639,False
1/17/2025 2:00:00 AM,1/16/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3477.996,False
1/17/2025 3:00:00 AM,1/16/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3257.446,False
1/17/2025 4:00:00 AM,1/16/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3115.339,False
1/17/2025 5:00:00 AM,1/17/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2978.015,False
1/17/2025 6:00:00 AM,1/17/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2896.773,False
1/17/2025 7:00:00 AM,1/17/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2898.814,False
1/17/2025 8:00:00 AM,1/17/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2885.578,False
1/17/2025 9:00:00 AM,1/17/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2968.332,False
1/17/2025 10:00:00 AM,1/17/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3215.872,False
1/17/2025 11:00:00 AM,1/17/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3482.563,False
1/17/2025 12:00:00 PM,1/17/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3637.628,False
1/17/2025 1:00:00 PM,1/17/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3677.270,False
1/17/2025 2:00:00 PM,1/17/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3687.201,False
1/17/2025 3:00:00 PM,1/17/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3603.446,False
1/17/2025 4:00:00 PM,1/17/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3530.324,False
1/17/2025 5:00:00 PM,1/17/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3345.517,False
1/17/2025 6:00:00 PM,1/17/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3077.423,False
1/17/2025 7:00:00 PM,1/17/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3045.102,False
1/17/2025 8:00:00 PM,1/17/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3054.388,False
1/17/2025 9:00:00 PM,1/17/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3201.566,False
1/17/2025 10:00:00 PM,1/17/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3388.829,False
1/17/2025 11:00:00 PM,1/17/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3405.960,False
1/18/2025 12:00:00 AM,1/17/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3341.750,False
1/18/2025 1:00:00 AM,1/17/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3331.500,False
1/18/2025 2:00:00 AM,1/17/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3230.181,False
1/18/2025 3:00:00 AM,1/17/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3108.639,False
1/18/2025 4:00:00 AM,1/17/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2997.086,False
1/18/2025 5:00:00 AM,1/18/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2896.927,False
1/18/2025 6:00:00 AM,1/18/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2797.634,False
1/18/2025 7:00:00 AM,1/18/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2753.295,False
1/18/2025 8:00:00 AM,1/18/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2719.116,False
1/18/2025 9:00:00 AM,1/18/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2749.207,False
1/18/2025 10:00:00 AM,1/18/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2816.754,False
1/18/2025 11:00:00 AM,1/18/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2898.601,False
1/18/2025 12:00:00 PM,1/18/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3006.097,False
1/18/2025 1:00:00 PM,1/18/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3146.420,False
1/18/2025 2:00:00 PM,1/18/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3156.144,False
1/18/2025 3:00:00 PM,1/18/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3191.977,False
1/18/2025 4:00:00 PM,1/18/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3241.672,False
1/18/2025 5:00:00 PM,1/18/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3188.924,False
1/18/2025 6:00:00 PM,1/18/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3124.874,False
1/18/2025 7:00:00 PM,1/18/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2989.845,False
1/18/2025 8:00:00 PM,1/18/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2917.702,False
1/18/2025 9:00:00 PM,1/18/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2936.478,False
1/18/2025 10:00:00 PM,1/18/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3091.235,False
1/18/2025 11:00:00 PM,1/18/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3166.860,False
1/19/2025 12:00:00 AM,1/18/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3159.116,False
1/19/2025 1:00:00 AM,1/18/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3157.019,False
1/19/2025 2:00:00 AM,1/18/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3072.533,False
1/19/2025 3:00:00 AM,1/18/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3002.629,False
1/19/2025 4:00:00 AM,1/18/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2872.595,False
1/19/2025 5:00:00 AM,1/19/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2781.979,False
1/19/2025 6:00:00 AM,1/19/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2684.233,False
1/19/2025 7:00:00 AM,1/19/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2645.630,False
1/19/2025 8:00:00 AM,1/19/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2601.607,False
1/19/2025 9:00:00 AM,1/19/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2584.639,False
1/19/2025 10:00:00 AM,1/19/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2619.575,False
1/19/2025 11:00:00 AM,1/19/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2674.340,False
1/19/2025 12:00:00 PM,1/19/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2768.269,False
1/19/2025 1:00:00 PM,1/19/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2903.924,False
1/19/2025 2:00:00 PM,1/19/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2965.174,False
1/19/2025 3:00:00 PM,1/19/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3049.898,False
1/19/2025 4:00:00 PM,1/19/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3111.521,False
1/19/2025 5:00:00 PM,1/19/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3175.623,False
1/19/2025 6:00:00 PM,1/19/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3219.456,False
1/19/2025 7:00:00 PM,1/19/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3271.102,False
1/19/2025 8:00:00 PM,1/19/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3327.654,False
1/19/2025 9:00:00 PM,1/19/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3434.362,False
1/19/2025 10:00:00 PM,1/19/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3530.368,False
1/19/2025 11:00:00 PM,1/19/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3622.069,False
1/20/2025 12:00:00 AM,1/19/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3599.516,False
1/20/2025 1:00:00 AM,1/19/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3546.280,False
1/20/2025 2:00:00 AM,1/19/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3495.416,False
1/20/2025 3:00:00 AM,1/19/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,3446.228,False
1/20/2025 4:00:00 AM,1/19/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,3308.086,False
1/20/2025 5:00:00 AM,1/20/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3207.280,False
1/20/2025 6:00:00 AM,1/20/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,3163.053,False
1/20/2025 7:00:00 AM,1/20/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,3166.252,False
1/20/2025 8:00:00 AM,1/20/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,3193.981,False
1/20/2025 9:00:00 AM,1/20/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,3311.332,False
1/20/2025 10:00:00 AM,1/20/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3457.619,False
1/20/2025 11:00:00 AM,1/20/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3651.303,False
1/20/2025 12:00:00 PM,1/20/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3779.699,False
1/20/2025 1:00:00 PM,1/20/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3799.025,False
1/20/2025 2:00:00 PM,1/20/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3715.719,False
1/20/2025 3:00:00 PM,1/20/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3727.064,False
1/20/2025 4:00:00 PM,1/20/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3744.324,False
1/20/2025 5:00:00 PM,1/20/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3652.746,False
1/20/2025 6:00:00 PM,1/20/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3629.339,False
1/20/2025 7:00:00 PM,1/20/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3640.113,False
